customer_id,vintage,age,gender,dependents,occupation,customer_nw_category,branch_code,days_since_last_transaction,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,churn
219.0,5457.0,49.0,Female,1.0,Engineer,High,117.0,108.0,16120.07,16870.36,17768.49,34062.56,0.13,0.13,750.42,1778.94,16418.29,17914.24,Yes
220.0,1615.0,28.0,Male,0.0,Accountant,Medium,483.0,10.0,5243.46,3979.6,3492.42,7755.83,2624.97,187.31,2627.27,1228.99,4027.07,2832.07,No
222.0,1222.0,42.0,Female,0.0,Engineer,Medium,880.0,308.0,6689.29,6689.29,7210.03,9139.33,0.19,0.19,0.19,1000.19,6689.29,7251.51,Yes
223.0,5514.0,45.0,Male,2.0,Engineer,Medium,187.0,18.0,5315.57,1558.28,2441.2,3700.04,286.0,0.29,46.0,418.07,2460.67,2149.19,Yes
225.0,2021.0,45.0,Male,0.0,Accountant,Low,1045.0,38.0,2764.84,2764.84,2408.47,2089.34,0.21,643.07,0.21,0.21,2764.84,2412.31,Yes
226.0,2727.0,39.0,Male,0.0,Engineer,Low,619.0,13.0,2205.39,1553.56,1978.55,2245.55,857.7,0.56,0.56,182.04,1932.26,1647.77,Yes
228.0,2382.0,38.0,Female,0.0,Engineer,Low,610.0,227.0,1595.33,1829.17,1878.16,6504.23,0.17,0.17,234.01,234.01,1651.77,1874.43,Yes
230.0,2099.0,69.0,Female,0.0,Engineer,Low,1274.0,55.0,7579.44,7579.44,12496.95,17724.29,0.59,143.44,0.59,7429.16,7579.44,12233.82,Yes
231.0,2529.0,30.0,Female,0.0,Engineer,Medium,476.0,68.0,3843.06,3843.06,3758.58,3063.16,0.47,0.47,0.47,0.47,3843.06,3843.06,No
232.0,2882.0,59.0,Male,1.0,Accountant,Low,296.0,102.0,5532.14,5532.14,5532.14,5190.04,0.43,0.43,0.43,0.43,5532.14,5532.14,Yes
233.0,2628.0,21.0,Female,0.0,Doctor,Medium,33.0,3.0,2818.51,1849.65,1740.18,684.95,2142.97,4072.69,0.11,2142.97,1191.69,1575.02,Yes
234.0,1991.0,28.0,Male,0.0,Doctor,Medium,1716.0,11.0,900.93,2903.99,3001.2,3833.88,1429.5,0.11,4803.15,737.07,1947.52,3404.93,No
235.0,1739.0,60.0,Female,0.0,Accountant,Low,1231.0,109.0,3486.24,3950.77,3882.94,2708.24,0.44,0.44,768.0,493.11,3976.3,3816.25,Yes
236.0,4134.0,43.0,Male,3.0,Accountant,High,396.0,9.0,1053.65,2594.81,10506.18,41495.39,12175.54,15032.69,9077.87,11865.1,12882.48,1748.11,No
239.0,3140.0,56.0,Male,0.0,Engineer,High,51.0,76.0,4142.83,4428.54,4387.39,4309.24,0.01,0.01,285.73,0.01,4379.28,4428.54,Yes
240.0,4000.0,33.0,Female,0.0,Engineer,Medium,64.0,6.0,,1529.51,1747.81,4851.23,214.41,0.13,0.13,0.13,1545.77,1533.59,Yes
242.0,3177.0,66.0,Female,0.0,Engineer,Low,293.0,118.0,3102.16,3102.16,3102.16,3097.71,0.23,0.23,0.23,0.23,,3102.16,Yes
243.0,1963.0,70.0,Male,0.0,Lawyer,Medium,1863.0,17.0,18187.37,18029.1,13674.01,5597.49,176.14,0.29,0.29,706.89,18127.34,14128.74,Yes
244.0,962.0,44.0,Male,0.0,Accountant,Low,1789.0,357.0,2163.68,2163.68,2166.76,2283.85,0.47,0.47,0.47,0.47,2163.68,2163.68,No
245.0,1191.0,42.0,Male,0.0,Engineer,Low,2409.0,26.0,390.24,1979.52,4412.93,187.51,1214.87,757.73,798.13,36334.91,616.84,12409.91,No
248.0,5026.0,45.0,Male,0.0,Accountant,Medium,158.0,72.0,2471.72,2471.72,2252.98,1057.72,0.29,0.29,0.29,0.29,2471.72,2471.72,Yes
249.0,1496.0,70.0,Male,0.0,Lawyer,Low,2644.0,60.0,9056.51,9068.66,9418.67,11429.36,0.13,0.13,0.13,5142.99,9064.47,10403.14,Yes
250.0,1504.0,67.0,Male,0.0,Lawyer,Medium,759.0,35.0,3896.99,4111.28,3106.71,2968.24,0.31,1798.37,0.31,0.31,4000.44,2697.7,Yes
252.0,1031.0,33.0,Female,0.0,Engineer,Low,1392.0,17.0,3221.37,2957.97,3164.92,2059.79,4549.65,214.66,0.37,0.37,4156.0,2771.34,Yes
253.0,725.0,40.0,Male,1.0,Engineer,Medium,410.0,13.0,261.77,569.81,4175.7,237.88,7185.24,28016.39,6700.1,13650.1,2725.74,9419.45,No
254.0,5301.0,36.0,Male,3.0,Engineer,Medium,2408.0,6.0,10404.34,5925.47,27505.88,849.51,340693.26,0.63,50498.46,300.63,,29474.2,Yes
255.0,5887.0,58.0,Female,0.0,Engineer,Low,1209.0,126.0,2288.18,2291.46,2291.23,2191.13,0.06,0.06,0.06,0.06,2290.78,2291.46,Yes
257.0,7563.0,77.0,Male,0.0,Lawyer,Medium,2.0,341.0,8263.48,8953.48,8731.41,8887.9,0.16,0.16,690.16,0.16,8287.27,8953.48,Yes
258.0,933.0,42.0,Male,0.0,Engineer,Medium,213.0,103.0,2695.29,3138.74,3284.33,934.02,0.1,0.1,428.67,0.1,,3138.74,No
259.0,1522.0,59.0,Male,0.0,Accountant,Medium,707.0,102.0,563.65,6990.04,5886.99,4504.87,0.06,0.06,6428.63,11.54,3666.73,6996.86,Yes
260.0,1838.0,37.0,Male,2.0,Accountant,Low,473.0,11.0,3182.99,1339.27,1717.42,1839.64,3614.99,0.7,4364.14,14.99,2449.58,1609.81,Yes
263.0,2775.0,45.0,Female,0.0,Engineer,Low,354.0,9.0,2766.59,3381.74,3139.02,3388.41,0.72,0.99,641.06,,2992.14,3108.12,Yes
264.0,2339.0,64.0,Male,2.0,Lawyer,Medium,674.0,60.0,5003.27,5020.15,3591.72,2344.87,0.26,0.26,163.3,239.05,5021.39,3386.63,Yes
265.0,5054.0,49.0,Male,0.0,Accountant,Medium,59.0,24.0,18610.35,13534.95,20902.98,50516.66,10943.97,31586.83,1606.27,24063.9,21840.1,20067.54,Yes
266.0,3786.0,47.0,Male,1.0,Engineer,Medium,2474.0,25.0,5382.59,5333.47,5357.48,5565.15,214.97,386.4,82.66,92.1,5431.81,5370.52,Yes
267.0,2809.0,81.0,Male,0.0,Lawyer,High,16.0,9.0,244686.74,214757.79,99212.05,31312.68,37857.84,214286.41,7928.9,509.86,224531.3,69803.24,Yes
268.0,2741.0,18.0,Female,0.0,Doctor,High,523.0,4.0,5954.78,1631.76,2322.0,2961.16,4785.4,0.21,0.21,0.21,2434.28,1634.13,Yes
269.0,2291.0,60.0,Female,0.0,Lawyer,Low,1695.0,200.0,3840.8,4426.51,4090.69,2160.78,0.24,0.24,571.67,0.24,4318.14,4430.66,Yes
270.0,4234.0,39.0,Male,3.0,Engineer,Low,47.0,11.0,1933.12,533.94,8259.56,3932.23,357.83,779.26,728.44,5611.23,1818.61,2881.55,No
271.0,4847.0,52.0,Female,0.0,Accountant,High,248.0,11.0,3335.44,152103.06,20273.02,5333.58,281428.8,16214.51,286970.04,1155.99,15876.54,39218.3,No
272.0,5816.0,64.0,Female,0.0,Engineer,Medium,14.0,3.0,27118.65,5119.46,6314.91,22813.98,57703.29,712.86,14601.03,630.07,9918.97,4715.81,Yes
273.0,1869.0,41.0,Female,0.0,Engineer,Low,320.0,149.0,1691.27,1776.98,1718.87,984.21,0.1,0.1,0.1,0.1,1697.18,1782.51,Yes
274.0,3822.0,50.0,Male,0.0,Engineer,Medium,212.0,258.0,1503.34,1503.34,1503.34,1609.2,0.44,0.44,0.44,0.44,1503.34,1503.34,Yes
276.0,2035.0,53.0,Female,0.0,Engineer,Medium,932.0,9.0,7811.02,3750.43,4114.98,3991.58,7115.53,0.01,3054.94,0.01,4825.89,3748.89,No
277.0,824.0,54.0,Female,0.0,Engineer,Medium,676.0,124.0,5664.38,6450.09,8411.48,6475.6,0.03,0.03,728.6,1571.46,6090.48,7417.83,No
278.0,5120.0,77.0,Female,0.0,Engineer,High,5.0,62.0,1828.39,1828.39,1810.27,1724.1,0.27,0.27,0.27,0.27,1828.39,1828.39,Yes
279.0,452.0,63.0,Male,0.0,Engineer,Low,1420.0,100.0,2684.38,2679.46,2890.48,3162.33,0.36,0.36,214.03,376.2,2799.87,2762.71,Yes
280.0,7095.0,63.0,Male,0.0,Lawyer,Low,501.0,56.0,1964.42,4672.32,4234.68,4445.53,0.34,214.63,44.13,204.19,2384.68,4895.2,No
282.0,784.0,28.0,Female,0.0,Engineer,Medium,378.0,89.0,430.31,2576.68,2469.82,2643.69,0.67,0.67,4.19,700.67,1024.16,3118.61,No
283.0,800.0,60.0,Male,0.0,Accountant,Low,2845.0,18.0,2085.46,1304.75,1717.29,1027.73,2857.39,0.24,428.81,857.39,2669.72,1276.36,Yes
284.0,1201.0,39.0,Female,0.0,Engineer,High,77.0,31.0,4093.32,7162.03,5666.34,4008.97,0.53,3.72,2170.67,,5559.46,7858.88,No
285.0,4840.0,61.0,Male,0.0,Accountant,Medium,1347.0,91.0,7506.81,7534.58,7766.3,3174.01,0.23,0.23,0.23,357.37,,7577.99,Yes
286.0,4273.0,90.0,Male,0.0,Lawyer,Medium,250.0,0.0,21608.91,8360.0,8537.13,11464.28,260.11,1421.29,1296.91,2071.64,7680.41,8482.44,Yes
287.0,2659.0,53.0,Male,2.0,Engineer,Low,526.0,149.0,2918.97,2918.97,2918.97,2682.14,0.03,0.03,0.03,0.03,2918.97,2918.97,Yes
288.0,1421.0,31.0,Male,0.0,Engineer,Low,2581.0,30.0,1031.8,5171.8,4903.77,6518.16,0.59,1714.87,4140.59,1272.01,3049.64,4127.56,Yes
289.0,2536.0,32.0,Male,0.0,Accountant,High,227.0,146.0,1069.08,1606.15,3096.84,1614.17,0.5,0.5,537.57,4400.5,1095.67,2101.07,No
291.0,1629.0,23.0,Male,0.0,Accountant,Medium,219.0,44.0,4287.7,4896.61,2840.36,635.42,0.5,4292.14,76.21,143.36,4579.2,2689.6,Yes
292.0,1013.0,32.0,Male,1.0,Accountant,Medium,81.0,11.0,10678.88,1216.36,2314.33,853.4,11128.9,343.39,1850.94,462.44,4900.27,1225.04,Yes
293.0,1208.0,55.0,Male,2.0,Engineer,Low,643.0,41.0,1565.69,1896.58,1675.83,2044.76,0.06,371.49,368.56,368.56,1602.33,1728.46,Yes
294.0,4808.0,60.0,Male,1.0,Accountant,Medium,52.0,151.0,9178.6,9189.64,9197.47,9091.53,0.5,0.5,11.54,11.67,9186.21,9196.49,Yes
295.0,4490.0,49.0,Male,0.0,Accountant,Low,39.0,27.0,1216.68,857.4,4522.04,8385.71,114.53,0.24,0.24,11666.67,1018.68,1246.89,No
296.0,1658.0,37.0,Female,0.0,Engineer,Medium,485.0,123.0,3431.4,3439.36,3454.0,3528.8,0.67,0.67,0.67,29.24,3447.13,3442.39,Yes
297.0,1221.0,44.0,Male,0.0,Engineer,Medium,1298.0,7.0,,324.25,1994.69,2015.99,2914.83,2343.46,8875.54,2591.32,3696.2,763.2,Yes
298.0,4345.0,69.0,Female,0.0,,High,289.0,0.0,1361.62,3597.32,3443.74,1688.58,1361.7,0.03,14285.82,0.03,3153.96,3590.63,Yes
301.0,2732.0,36.0,Male,0.0,Accountant,Medium,554.0,85.0,12600.99,4295.2,4799.81,13497.59,0.47,0.47,1595.63,2270.74,3805.96,3848.3,Yes
302.0,3247.0,29.0,Male,0.0,Doctor,Medium,509.0,17.0,6504.13,6676.65,6773.08,6659.52,893.81,0.39,1066.34,143.24,,6786.54,Yes
303.0,4021.0,44.0,Male,1.0,Engineer,Low,413.0,117.0,5342.3,6085.16,6573.78,5786.49,0.1,0.1,700.1,1428.67,5857.82,6501.66,Yes
304.0,202.0,54.0,Female,0.0,Engineer,Low,1272.0,90.0,1490.51,2726.94,3079.11,4933.8,0.03,0.03,1236.46,1142.89,1757.77,3473.49,Yes
305.0,1458.0,33.0,Female,0.0,Accountant,Low,1408.0,49.0,49.98,49.98,3722.6,674.67,0.49,18589.0,0.49,18571.91,49.98,10228.8,Yes
306.0,2907.0,62.0,Male,2.0,Engineer,Medium,358.0,11.0,10530.02,10978.32,11837.45,18237.3,0.92,1.37,448.44,1620.78,10596.47,11256.39,No
307.0,1941.0,47.0,Male,3.0,Engineer,Medium,1223.0,7.0,20638.15,12304.49,13979.01,10748.44,8.03,0.1,245.8,130.01,18797.3,12362.87,Yes
308.0,1167.0,60.0,Male,0.0,Engineer,Low,372.0,48.0,2393.6,2479.32,2165.37,1267.19,0.6,100.6,172.03,0.6,2417.25,2443.83,Yes
310.0,1368.0,53.0,Female,0.0,Engineer,High,1027.0,25.0,,1612.13,4301.39,5436.26,316.29,1214.86,66.36,5714.86,1996.37,4680.7,No
311.0,2139.0,46.0,Female,0.0,Accountant,High,114.0,25.0,821.18,664.04,1604.09,909.56,1943.26,212.21,1428.97,643.26,1469.95,1281.84,Yes
312.0,2473.0,31.0,Male,0.0,Engineer,Low,1268.0,115.0,935.82,935.82,2544.67,3317.51,0.27,0.27,0.27,2187.44,935.82,2677.09,No
313.0,5255.0,75.0,Male,0.0,Lawyer,Medium,106.0,29.0,4151.56,4151.56,3683.24,3406.56,0.01,834.06,0.01,142.87,4151.56,3580.64,Yes
314.0,2353.0,56.0,Male,2.0,Engineer,Medium,1480.0,10.0,,3786.8,1708.19,602.99,286.0,10576.53,3491.83,8079.22,1987.57,2731.56,No
316.0,1256.0,24.0,Male,0.0,Accountant,Medium,3.0,88.0,5834.67,5870.38,5745.66,299.47,0.57,0.57,36.29,0.57,5855.6,5870.38,Yes
318.0,5879.0,66.0,Male,0.0,Engineer,Medium,946.0,97.0,17736.13,17736.13,18218.47,19805.85,0.3,0.3,0.3,0.3,17736.13,17736.13,Yes
319.0,5274.0,70.0,Male,0.0,Engineer,High,14.0,319.0,3075.61,3075.61,3075.61,3056.59,0.49,0.49,0.49,0.49,3075.61,3075.61,Yes
322.0,545.0,34.0,Male,0.0,Accountant,Medium,826.0,307.0,6138.46,6491.04,6305.66,4474.17,0.43,0.43,353.01,0.43,6211.4,6491.04,Yes
323.0,2929.0,35.0,Female,0.0,Accountant,Medium,12.0,79.0,233.48,2077.59,1848.09,1959.74,0.19,0.19,1844.29,447.58,1250.92,2195.91,Yes
324.0,2201.0,60.0,Male,0.0,Engineer,High,2844.0,46.0,11053.83,12705.41,7659.75,2062.16,0.06,7857.2,1992.63,4285.77,11354.78,9592.09,No
325.0,326.0,61.0,Female,3.0,Engineer,Low,519.0,20.0,588.02,449.99,2333.16,3562.33,2998.93,0.56,2860.89,2857.7,746.98,2293.3,No
326.0,2903.0,48.0,Female,0.0,Engineer,Medium,672.0,108.0,6885.54,7325.23,7515.04,6775.89,0.27,0.27,285.99,857.41,7027.9,7730.53,Yes
328.0,3535.0,73.0,Male,0.0,Lawyer,Low,578.0,152.0,10359.91,10171.43,10221.42,9699.08,0.03,0.03,185.74,42.89,10439.84,10233.64,Yes
329.0,1918.0,61.0,Female,0.0,Engineer,Medium,298.0,13.0,1536.82,6840.93,6236.4,7920.96,243.49,243.49,5300.63,0.63,2814.6,6898.03,No
332.0,2062.0,42.0,Male,0.0,Engineer,Medium,445.0,68.0,12494.86,15722.74,15019.22,10147.18,0.57,0.57,3352.99,52.99,14258.24,15727.14,Yes
333.0,3349.0,52.0,Female,0.0,,Medium,249.0,292.0,3821.35,3821.35,3821.35,3798.22,0.13,0.13,0.13,0.13,3821.35,3821.35,Yes
334.0,478.0,30.0,Male,3.0,Engineer,Low,829.0,151.0,3779.86,12351.28,2876.25,3567.32,0.21,0.21,11428.79,679.43,3287.25,4313.38,Yes
336.0,6197.0,60.0,Male,0.0,Accountant,High,5.0,5.0,1642.26,3169.34,3246.75,2817.56,1052.13,0.39,2857.53,15000.39,673.35,3652.88,Yes
337.0,2193.0,70.0,Male,0.0,Engineer,Medium,166.0,167.0,,3244.45,3737.63,3974.73,0.67,0.67,1929.24,53536.44,4333.29,3648.73,Yes
338.0,2698.0,47.0,Male,3.0,Accountant,High,86.0,9.0,8382.26,1887.9,6728.14,7408.27,5540.61,15624.85,531.97,19283.89,7676.61,5076.61,Yes
339.0,2011.0,28.0,Male,0.0,Engineer,Medium,1363.0,237.0,,4743.62,4742.63,4711.06,0.23,0.23,0.23,0.23,4745.82,4742.18,Yes
340.0,1544.0,50.0,Female,0.0,Accountant,Low,2644.0,186.0,4390.99,4390.99,4390.99,4369.11,0.09,0.09,0.09,0.09,4390.99,4390.99,Yes
342.0,4309.0,65.0,Female,0.0,Engineer,High,119.0,27.0,1784.91,3563.02,19841.89,34490.73,371.9,107.11,2150.01,0.47,2776.89,27165.16,No
344.0,1444.0,61.0,Female,0.0,Engineer,Medium,1394.0,53.0,1226.72,1367.43,3313.02,4018.8,0.07,7422.57,142.93,8928.64,1240.88,5689.64,No
345.0,3209.0,53.0,Female,0.0,Engineer,Medium,530.0,42.0,1681.07,1852.5,1600.07,2360.36,0.49,143.34,0.49,128.59,1745.11,533.42,Yes
347.0,1591.0,70.0,Male,0.0,Lawyer,Low,88.0,16.0,4926.41,206.08,1822.95,130.8,5042.84,0.41,322.51,193.31,3137.58,69.88,Yes
348.0,1147.0,54.0,Male,0.0,Engineer,Medium,432.0,11.0,23290.3,35744.44,18836.4,17272.42,20176.57,52186.93,40000.37,64286.09,18059.14,26055.36,Yes
349.0,3388.0,21.0,Male,0.0,Doctor,High,135.0,73.0,689.86,747.65,2446.59,12430.97,0.69,0.69,0.69,7857.83,719.84,1351.73,Yes
350.0,1196.0,48.0,Male,0.0,Engineer,Medium,367.0,3.0,19583.65,1900.58,2598.19,1381.83,18447.63,5818.49,287.1,5133.24,,1193.1,Yes
351.0,306.0,39.0,Male,0.0,Accountant,Low,2527.0,160.0,1741.68,2529.86,2448.21,2909.38,0.11,0.11,788.3,,2284.92,2529.86,Yes
352.0,1251.0,67.0,Female,0.0,Lawyer,Medium,157.0,28.0,10716.44,9787.87,9075.89,6146.12,714.36,928.64,0.07,0.07,10716.44,8866.21,Yes
353.0,1280.0,47.0,Female,0.0,Engineer,Low,837.0,9.0,6299.99,5985.7,6005.4,5588.83,314.59,0.3,0.3,0.3,6115.75,5985.7,Yes
354.0,1408.0,71.0,Male,4.0,Engineer,High,80.0,1.0,95267.56,92645.57,93559.26,88511.84,88336.6,0.33,0.33,0.33,95970.29,92645.57,Yes
355.0,3201.0,52.0,Male,0.0,Engineer,High,565.0,80.0,14939.89,15652.21,14669.3,10341.78,0.03,0.03,714.31,0.03,15530.69,15651.71,No
357.0,516.0,26.0,Male,0.0,Engineer,Low,2644.0,163.0,2360.45,2266.57,1880.09,2011.7,0.6,0.6,682.16,243.46,2207.28,1647.89,Yes
358.0,2150.0,39.0,Female,0.0,Engineer,High,1306.0,4.0,3780.22,3074.88,2929.49,1073.78,389.76,0.59,25.22,517.92,3504.16,2763.63,Yes
359.0,2872.0,57.0,Male,0.0,Engineer,Medium,2204.0,11.0,11624.4,11095.83,11074.97,11328.97,671.47,214.33,142.9,285.76,11325.88,10932.23,Yes
361.0,2839.0,51.0,Male,0.0,Engineer,Low,918.0,3.0,380.81,9083.87,5638.7,2904.89,1857.84,0.7,12572.13,714.99,2896.03,7576.47,Yes
362.0,703.0,44.0,Male,2.0,Engineer,Medium,468.0,81.0,,1921.91,1902.15,891.98,0.36,0.36,0.36,0.36,1634.48,2172.88,Yes
363.0,3129.0,67.0,Male,2.0,Lawyer,Medium,8.0,162.0,7834.62,7772.37,7728.47,6105.63,0.53,0.53,0.53,0.53,7797.81,7744.1,Yes
364.0,405.0,41.0,Male,3.0,Accountant,Low,2243.0,26.0,1646.63,2663.23,1828.28,958.86,57.71,0.57,985.37,3650.0,1849.93,2432.88,Yes
365.0,1907.0,40.0,Female,0.0,Engineer,Low,1875.0,212.0,1886.36,2248.05,2231.52,2429.14,0.14,0.14,314.43,0.14,2069.28,2268.85,No
367.0,4994.0,33.0,Male,2.0,Accountant,High,163.0,0.0,3317.67,11979.12,4977.09,1842.79,14607.06,34285.77,8343.7,1597.57,6956.01,6479.5,Yes
368.0,2518.0,22.0,Female,0.0,Doctor,Low,1431.0,52.0,3576.66,3582.26,2170.11,133.07,0.53,3539.24,6.13,357.67,3578.71,2710.27,Yes
369.0,1738.0,41.0,Male,2.0,,Low,1987.0,20.0,1338.22,1423.93,1494.6,1294.65,1429.19,0.61,1429.19,0.61,1645.61,1434.99,Yes
370.0,2587.0,65.0,Female,0.0,Engineer,Medium,206.0,21.0,1369.66,1533.18,2806.7,5066.79,1285.74,0.03,1307.07,1700.16,1697.87,2863.32,Yes
371.0,896.0,47.0,Female,0.0,Engineer,Low,1927.0,53.0,,2393.96,2276.96,957.88,0.66,72.09,0.66,0.66,3581.45,2365.39,Yes
373.0,1054.0,80.0,Female,0.0,Engineer,Low,1427.0,298.0,2980.05,2980.05,2980.05,2962.16,0.47,0.47,0.47,0.47,2980.05,2980.05,Yes
374.0,485.0,62.0,Male,2.0,Engineer,Medium,500.0,0.0,6191.44,2433.18,3839.11,3779.61,5748.82,187.04,3495.8,5235.43,5949.64,2967.51,No
375.0,478.0,63.0,Female,0.0,Engineer,Low,1355.0,12.0,6028.34,939.24,1704.96,839.08,5117.79,0.11,28.69,0.11,3236.4,939.24,Yes
378.0,403.0,30.0,Female,0.0,Engineer,Medium,4153.0,20.0,22776.74,4275.86,16748.96,4802.78,4285.83,0.11,0.11,14518.49,10653.04,34526.84,Yes
379.0,3017.0,65.0,Female,0.0,Engineer,Medium,1357.0,24.0,4250.35,770.71,1447.88,766.02,494.63,494.63,575.82,2132.05,1693.28,837.44,Yes
380.0,2459.0,35.0,Female,0.0,Engineer,High,7.0,103.0,10931.0,10931.0,10965.23,7701.78,0.34,0.34,0.34,171.77,10931.0,10965.63,No
381.0,2613.0,52.0,Male,0.0,Engineer,Medium,1111.0,0.0,7491.74,6563.17,6357.01,8824.42,929.0,597.94,0.43,0.43,6927.7,6177.67,Yes
382.0,1014.0,47.0,Female,0.0,Engineer,Medium,2953.0,75.0,2415.04,2429.32,2435.24,1681.81,0.46,0.46,0.46,4.89,2418.49,2435.98,Yes
385.0,674.0,64.0,Male,0.0,Lawyer,Medium,1895.0,125.0,12140.41,12140.41,12601.24,10153.9,0.19,0.19,0.19,0.19,12140.41,12140.41,Yes
386.0,5821.0,53.0,Female,0.0,Engineer,Low,1224.0,231.0,2638.96,2637.98,2690.59,3047.57,0.09,0.09,0.09,,2640.63,2666.32,Yes
387.0,5164.0,51.0,Female,0.0,Engineer,High,1259.0,27.0,676.16,1312.69,6825.02,44442.93,1050.39,1050.39,1686.91,0.27,1245.01,1177.19,No
388.0,2453.0,54.0,Female,0.0,Engineer,Low,319.0,5.0,1917.69,1057.26,1643.39,1429.73,63.09,5095.69,331.23,5584.76,1535.15,1832.14,Yes
389.0,791.0,24.0,Male,0.0,Engineer,Low,760.0,5.0,2926.73,6762.43,6213.81,6212.53,285.81,714.39,5550.09,0.1,5706.43,6821.26,Yes
390.0,396.0,24.0,Male,0.0,Engineer,Medium,2327.0,45.0,1476.47,2961.71,1883.51,297.62,0.23,2143.09,2284.44,512.94,2299.67,2092.59,Yes
391.0,545.0,25.0,Male,0.0,Doctor,High,3964.0,167.0,9027.5,9027.5,9029.11,8916.04,0.17,0.17,0.17,3.04,9027.5,9029.45,Yes
393.0,2529.0,32.0,Male,0.0,Engineer,Low,1076.0,117.0,3970.64,3970.64,3970.64,2197.26,0.2,0.2,0.2,0.2,3970.64,3970.64,Yes
394.0,5180.0,59.0,Male,1.0,Accountant,High,47.0,21.0,11397.37,8010.22,8719.73,3583.87,2857.33,10000.19,24848.76,8369.36,13355.62,5786.51,Yes
395.0,6215.0,84.0,Female,0.0,Engineer,Medium,8.0,60.0,68219.95,68172.42,63529.39,53681.75,0.61,0.61,500.61,0.61,68209.33,68172.42,Yes
398.0,4892.0,46.0,Female,0.0,Engineer,Medium,1375.0,174.0,9816.06,9816.06,9823.19,9294.72,0.67,0.67,0.67,0.67,9816.06,9816.06,Yes
400.0,1456.0,50.0,Male,0.0,Engineer,Medium,2205.0,61.0,1324.67,1593.51,3014.86,4446.5,0.06,0.06,328.63,2857.2,1511.11,3252.5,Yes
402.0,1496.0,39.0,Male,1.0,Accountant,Low,706.0,3.0,2091.15,1555.26,1446.68,897.49,700.09,1714.37,383.26,356.67,1679.62,812.45,Yes
403.0,828.0,44.0,Female,0.0,Engineer,Low,382.0,119.0,1927.44,2582.06,2094.56,2291.58,0.69,0.69,3512.44,72.11,2363.81,2406.94,Yes
405.0,571.0,46.0,Female,0.0,Engineer,Low,3789.0,18.0,190.9,1314.56,1767.16,497.82,2143.44,0.59,3267.11,983.79,748.1,1817.6,No
406.0,2091.0,23.0,Female,0.0,Doctor,Medium,438.0,138.0,2440.37,2440.37,2440.37,2985.15,0.5,0.5,0.5,0.5,2440.37,2440.37,Yes
407.0,6002.0,42.0,Male,0.0,Accountant,Medium,86.0,26.0,13499.17,12241.19,11842.88,9835.71,1788.39,0.49,1421.36,729.06,12993.61,11437.58,Yes
409.0,5201.0,43.0,Male,0.0,Engineer,Medium,118.0,20.0,26291.66,19822.35,41131.58,40938.46,35714.69,0.4,29245.37,35719.96,31092.01,44387.27,No
411.0,4017.0,30.0,Male,0.0,Engineer,Low,47.0,292.0,37032.89,37854.67,39224.36,44589.66,0.23,0.23,822.01,1343.71,37213.98,38718.7,Yes
413.0,3542.0,54.0,Female,0.0,Engineer,Low,377.0,76.0,,2287.78,1986.4,1115.23,0.46,0.46,0.46,0.46,765.61,2893.82,Yes
414.0,3451.0,49.0,Male,0.0,Engineer,High,516.0,18.0,2788.05,1855.09,5598.27,1565.71,2984.84,736.31,556.27,6707.74,2521.31,5299.86,Yes
415.0,783.0,22.0,Male,0.0,Accountant,Medium,1844.0,56.0,3674.8,3753.48,3842.96,1684.27,0.23,0.64,88.93,245.3,3718.13,4276.02,Yes
416.0,4998.0,47.0,Male,0.0,Engineer,Medium,31.0,7.0,1744.56,1346.54,2091.09,4364.22,1850.65,0.39,2521.29,1025.12,2567.58,1861.14,Yes
418.0,4209.0,61.0,Female,0.0,Accountant,Low,234.0,23.0,2159.16,3034.77,2517.64,1522.83,1678.36,849.16,2496.83,57.69,2742.83,2235.72,Yes
419.0,1951.0,71.0,Female,0.0,Engineer,Low,452.0,7.0,82.99,2176.5,1740.24,95.83,4532.76,1919.5,6628.86,428.86,1952.23,1924.56,No
420.0,2963.0,71.0,Female,0.0,Engineer,Low,408.0,18.0,4025.3,3853.87,3786.11,3241.07,171.84,171.84,0.41,0.41,3960.27,3787.51,Yes
421.0,4503.0,35.0,Male,0.0,Engineer,Medium,48.0,17.0,2111.72,2561.72,1828.65,822.26,64.73,1326.16,514.73,129.01,2473.3,1610.29,Yes
423.0,4113.0,60.0,Female,0.0,Engineer,Medium,363.0,12.0,977.78,2596.22,2013.4,1039.79,1038.13,3704.04,2166.98,4697.81,2515.34,2712.19,Yes
424.0,2448.0,48.0,Male,0.0,Accountant,Low,2320.0,3.0,8044.33,7221.01,7461.62,7283.11,2160.91,2198.13,345.4,1902.71,7570.26,7282.0,Yes
425.0,1947.0,42.0,Male,0.0,Engineer,High,118.0,0.0,1654.48,2655.0,2373.11,2437.19,14510.99,9982.44,14741.18,9774.51,2133.17,2728.28,Yes
426.0,4569.0,43.0,Male,0.0,Accountant,Low,343.0,72.0,4005.96,3752.53,3174.02,3109.33,0.31,0.31,428.89,571.74,3532.21,3118.47,Yes
427.0,4477.0,35.0,Male,0.0,Accountant,Medium,211.0,0.0,4482.78,4560.05,4261.33,4072.84,235.4,349.17,341.24,89.59,4326.46,4342.92,Yes
